Title,Authors,Year,PDF Link
"Search on the Replay Buffer: Bridging Planning and Reinforcement Learning","Ben Eysenbach, Russ R. Salakhutdinov, Sergey Levine","2019","https://papers.nips.cc/paper_files/paper/2019/file/5c48ff18e0a47baaf81d8b8ea51eec92-Paper.pdf"
"Minimal Variance Sampling in Stochastic Gradient Boosting","Bulat Ibragimov, Gleb Gusev","2019","https://papers.nips.cc/paper_files/paper/2019/file/5c8cb735a1ce65dac514233cbd5576d6-Paper.pdf"
"Transductive Zero-Shot Learning with Visual Structure Constraint","Ziyu Wan, Dongdong Chen, Yan Li, Xingguang Yan, Junge Zhang, Yizhou Yu, Jing Liao","2019","https://papers.nips.cc/paper_files/paper/2019/file/5ca359ab1e9e3b9c478459944a2d9ca5-Paper.pdf"
"Large Scale Markov Decision Processes with Changing Rewards","Adrian Rivera Cardoso, He Wang, Huan Xu","2019","https://papers.nips.cc/paper_files/paper/2019/file/5ca3e9b122f61f8f06494c97b1afccf3-Paper.pdf"
"A Unified Framework for Data Poisoning Attack to Graph-based Semi-supervised Learning","Xuanqing Liu, Si Si, Jerry Zhu, Yang Li, Cho-Jui Hsieh","2019","https://papers.nips.cc/paper_files/paper/2019/file/5cde6dedeb8892e3794f22db57ada073-Paper.pdf"
"Implicit Regularization for Optimal Sparse Recovery","Tomas Vaskevicius, Varun Kanade, Patrick Rebeschini","2019","https://papers.nips.cc/paper_files/paper/2019/file/5cf21ce30208cfffaa832c6e44bb567d-Paper.pdf"
"Residual Flows for Invertible Generative Modeling","Ricky T. Q. Chen, Jens Behrmann, David K. Duvenaud, Joern-Henrik Jacobsen","2019","https://papers.nips.cc/paper_files/paper/2019/file/5d0d5594d24f0f955548f0fc0ff83d10-Paper.pdf"
"Copula Multi-label Learning","Weiwei Liu","2019","https://papers.nips.cc/paper_files/paper/2019/file/5d2c2cee8ab0b9a36bd1ed7196bd6c4a-Paper.pdf"
"Adversarial Training and Robustness for Multiple Perturbations","Florian Tramer, Dan Boneh","2019","https://papers.nips.cc/paper_files/paper/2019/file/5d4ae76f053f8f2516ad12961ef7fe97-Paper.pdf"
"Certainty Equivalence is Efficient for Linear Quadratic Control","Horia Mania, Stephen Tu, Benjamin Recht","2019","https://papers.nips.cc/paper_files/paper/2019/file/5dbc8390f17e019d300d5a162c3ce3bc-Paper.pdf"
"Stein Variational Gradient Descent With Matrix-Valued Kernels","Dilin Wang, Ziyang Tang, Chandrajit Bajaj, Qiang Liu","2019","https://papers.nips.cc/paper_files/paper/2019/file/5dcd0ddd3d918c70d380d32bce4e733a-Paper.pdf"
"Differentially Private Bagging: Improved utility and cheaper privacy than subsample-and-aggregate","James Jordon, Jinsung Yoon, Mihaela van der Schaar","2019","https://papers.nips.cc/paper_files/paper/2019/file/5dec707028b05bcbd3a1db5640f842c5-Paper.pdf"
"Abstraction based Output Range Analysis for Neural Networks","Pavithra Prabhakar, Zahra Rahimi Afzal","2019","https://papers.nips.cc/paper_files/paper/2019/file/5df0385cba256a135be596dbe28fa7aa-Paper.pdf"
"Paraphrase Generation with Latent Bag of Words","Yao Fu, Yansong Feng, John P. Cunningham","2019","https://papers.nips.cc/paper_files/paper/2019/file/5e2b66750529d8ae895ad2591118466f-Paper.pdf"
"Combinatorial Bandits with Relative Feedback","Aadirupa Saha, Aditya Gopalan","2019","https://papers.nips.cc/paper_files/paper/2019/file/5e388103a391daabe3de1d76a6739ccd-Paper.pdf"
"Wide Feedforward or Recurrent Neural Networks of Any Architecture are Gaussian Processes","Greg Yang","2019","https://papers.nips.cc/paper_files/paper/2019/file/5e69fda38cda2060819766569fd93aa5-Paper.pdf"
"An Accelerated Decentralized Stochastic Proximal Algorithm for Finite Sums","Hadrien Hendrikx, Francis Bach, Laurent Massoulié","2019","https://papers.nips.cc/paper_files/paper/2019/file/5ea1649a31336092c05438df996a3e59-Paper.pdf"
"Sample Efficient Active Learning of Causal Trees","Kristjan Greenewald, Dmitriy Katz, Karthikeyan Shanmugam, Sara Magliacane, Murat Kocaoglu, Enric Boix Adsera, Guy Bresler","2019","https://papers.nips.cc/paper_files/paper/2019/file/5ee5605917626676f6a285fa4c10f7b0-Paper.pdf"
"Data Cleansing for Models Trained with SGD","Satoshi Hara, Atsushi Nitanda, Takanori Maehara","2019","https://papers.nips.cc/paper_files/paper/2019/file/5f14615696649541a025d3d0f8e0447f-Paper.pdf"
"Universality and individuality in neural dynamics across large populations of recurrent networks","Niru Maheswaranathan, Alex Williams, Matthew Golub, Surya Ganguli, David Sussillo","2019","https://papers.nips.cc/paper_files/paper/2019/file/5f5d472067f77b5c88f69f1bcfda1e08-Paper.pdf"
"Generating Diverse High-Fidelity Images with VQ-VAE-2","Ali Razavi, Aaron van den Oord, Oriol Vinyals","2019","https://papers.nips.cc/paper_files/paper/2019/file/5f8e2fa1718d1bbcadf1cd9c7a54fb8c-Paper.pdf"
"When to Trust Your Model: Model-Based Policy Optimization","Michael Janner, Justin Fu, Marvin Zhang, Sergey Levine","2019","https://papers.nips.cc/paper_files/paper/2019/file/5faf461eff3099671ad63c6f3f094f7f-Paper.pdf"
"On Making Stochastic Classifiers Deterministic","Andrew Cotter, Maya Gupta, Harikrishna Narasimhan","2019","https://papers.nips.cc/paper_files/paper/2019/file/5fc34ed307aac159a30d81181c99847e-Paper.pdf"
"Blind Super-Resolution Kernel Estimation using an Internal-GAN","Sefi Bell-Kligler, Assaf Shocher, Michal Irani","2019","https://papers.nips.cc/paper_files/paper/2019/file/5fd0b37cd7dbbb00f97ba6ce92bf5add-Paper.pdf"
"Learning to Learn By Self-Critique","Antreas Antoniou, Amos J. Storkey","2019","https://papers.nips.cc/paper_files/paper/2019/file/6018df1842f7130f1b85a6f8e911b96b-Paper.pdf"
"Learning New Tricks From Old Dogs: Multi-Source Transfer Learning From Pre-Trained Networks","Joshua Lee, Prasanna Sattigeri, Gregory Wornell","2019","https://papers.nips.cc/paper_files/paper/2019/file/6048ff4e8cb07aa60b6777b6f7384d52-Paper.pdf"
"Globally Convergent Newton Methods for Ill-conditioned Generalized Self-concordant Losses","Ulysse Marteau-Ferey, Francis Bach, Alessandro Rudi","2019","https://papers.nips.cc/paper_files/paper/2019/file/60495b4e033e9f60b32a6607b587aadd-Paper.pdf"
"Is Deeper Better only when Shallow is Good?","Eran Malach, Shai Shalev-Shwartz","2019","https://papers.nips.cc/paper_files/paper/2019/file/606555cf42a6719782a952aa33cfa2cb-Paper.pdf"
"Variance Reduced Policy Evaluation with Smooth Function Approximation","Hoi-To Wai, Mingyi Hong, Zhuoran Yang, Zhaoran Wang, Kexin Tang","2019","https://papers.nips.cc/paper_files/paper/2019/file/60792d855cd8a912a97711f91a1f155c-Paper.pdf"
"k-Means Clustering of Lines for Big Data","Yair Marom, Dan Feldman","2019","https://papers.nips.cc/paper_files/paper/2019/file/6084e82a08cb979cf75ae28aed37ecd4-Paper.pdf"
"Deep Leakage from Gradients","Ligeng Zhu, Zhijian Liu, Song Han","2019","https://papers.nips.cc/paper_files/paper/2019/file/60a6c4002cc7b29142def8871531281a-Paper.pdf"
"Robustness to Adversarial Perturbations in Learning from Incomplete Data","Amir Najafi, Shin-ichi Maeda, Masanori Koyama, Takeru Miyato","2019","https://papers.nips.cc/paper_files/paper/2019/file/60ad83801910ec976590f69f638e0d6d-Paper.pdf"
"Pure Exploration with Multiple Correct Answers","Rémy Degenne, Wouter M. Koolen","2019","https://papers.nips.cc/paper_files/paper/2019/file/60cb558c40e4f18479664069d9642d5a-Paper.pdf"
"Correlation in Extensive-Form Games: Saddle-Point Formulation and Benchmarks","Gabriele Farina, Chun Kai Ling, Fei Fang, Tuomas Sandholm","2019","https://papers.nips.cc/paper_files/paper/2019/file/60ce36723c17bbac504f2ef4c8a46995-Paper.pdf"
"The Thermodynamic Variational Objective","Vaden Masrani, Tuan Anh Le, Frank Wood","2019","https://papers.nips.cc/paper_files/paper/2019/file/618faa1728eb2ef6e3733645273ab145-Paper.pdf"
"Sampling Sketches for Concave Sublinear Functions of Frequencies","Edith Cohen, Ofir Geri","2019","https://papers.nips.cc/paper_files/paper/2019/file/61b4a64be663682e8cb037d9719ad8cd-Paper.pdf"
"Solving Interpretable Kernel Dimensionality Reduction","Chieh Wu, Jared Miller, Yale Chang, Mario Sznaier, Jennifer Dy","2019","https://papers.nips.cc/paper_files/paper/2019/file/61f3a6dbc9120ea78ef75544826c814e-Paper.pdf"
"Learning Imbalanced Datasets with Label-Distribution-Aware Margin Loss","Kaidi Cao, Colin Wei, Adrien Gaidon, Nikos Arechiga, Tengyu Ma","2019","https://papers.nips.cc/paper_files/paper/2019/file/621461af90cadfdaf0e8d4cc25129f91-Paper.pdf"
"Multivariate Triangular Quantile Maps for Novelty Detection","Jingjing Wang, Sun Sun, Yaoliang Yu","2019","https://papers.nips.cc/paper_files/paper/2019/file/6244b2ba957c48bc64582cf2bcec3d04-Paper.pdf"
"Gradient-based Adaptive Markov Chain Monte Carlo","Michalis Titsias, Petros Dellaportas","2019","https://papers.nips.cc/paper_files/paper/2019/file/624567140fecc40163fed3c45a959a7c-Paper.pdf"
"Learning and Generalization in Overparameterized Neural Networks, Going Beyond Two Layers","Zeyuan Allen-Zhu, Yuanzhi Li, Yingyu Liang","2019","https://papers.nips.cc/paper_files/paper/2019/file/62dad6e273d32235ae02b7d321578ee8-Paper.pdf"
"Online Forecasting of Total-Variation-bounded Sequences","Dheeraj Baby, Yu-Xiang Wang","2019","https://papers.nips.cc/paper_files/paper/2019/file/62e0973455fd26eb03e91d5741a4a3bb-Paper.pdf"
"Approximation Ratios of Graph Neural Networks for Combinatorial Problems","Ryoma Sato, Makoto Yamada, Hisashi Kashima","2019","https://papers.nips.cc/paper_files/paper/2019/file/635440afdfc39fe37995fed127d7df4f-Paper.pdf"
"Unsupervised Scale-consistent Depth and Ego-motion Learning from Monocular Video","Jiawang Bian, Zhichao Li, Naiyan Wang, Huangying Zhan, Chunhua Shen, Ming-Ming Cheng, Ian Reid","2019","https://papers.nips.cc/paper_files/paper/2019/file/6364d3f0f495b6ab9dcf8d3b5c6e0b01-Paper.pdf"
"Variational Denoising Network: Toward Blind Noise Modeling and Removal","Zongsheng Yue, Hongwei Yong, Qian Zhao, Deyu Meng, Lei Zhang","2019","https://papers.nips.cc/paper_files/paper/2019/file/6395ebd0f4b478145ecfbaf939454fa4-Paper.pdf"
"Multi-task Learning for Aggregated Data using Gaussian Processes","Fariba Yousefi, Michael T. Smith, Mauricio Álvarez","2019","https://papers.nips.cc/paper_files/paper/2019/file/64517d8435994992e682b3e4aa0a0661-Paper.pdf"
"Keeping Your Distance: Solving Sparse Reward Tasks Using Self-Balancing Shaped Rewards","Alexander Trott, Stephan Zheng, Caiming Xiong, Richard Socher","2019","https://papers.nips.cc/paper_files/paper/2019/file/64c26b2a2dcf068c49894bd07e0e6389-Paper.pdf"
"Efficient characterization of electrically evoked responses for neural interfaces","Nishal Shah, Sasidhar Madugula, Pawel Hottowy, Alexander Sher, Alan Litke, Liam Paninski, E.J. Chichilnisky","2019","https://papers.nips.cc/paper_files/paper/2019/file/65184321c340b4d56581ee59b58d9d56-Paper.pdf"
"The Synthesis of XNOR Recurrent Neural Networks with Stochastic Logic","Arash Ardakani, Zhengyun Ji, Amir Ardakani, Warren Gross","2019","https://papers.nips.cc/paper_files/paper/2019/file/6562c5c1f33db6e05a082a88cddab5ea-Paper.pdf"
"HYPE: A Benchmark for Human eYe Perceptual Evaluation of Generative Models","Sharon Zhou, Mitchell Gordon, Ranjay Krishna, Austin Narcomey, Li F. Fei-Fei, Michael Bernstein","2019","https://papers.nips.cc/paper_files/paper/2019/file/65699726a3c601b9f31bf04019c8593c-Paper.pdf"
"McDiarmid-Type Inequalities for Graph-Dependent Variables and Stability Bounds","Rui (Ray) Zhang, Xingwu Liu, Yuyi Wang, Liwei Wang","2019","https://papers.nips.cc/paper_files/paper/2019/file/658bbbdef9415ba5e2ff857f1146ba6e-Paper.pdf"
"Rapid Convergence of the Unadjusted Langevin Algorithm: Isoperimetry Suffices","Santosh Vempala, Andre Wibisono","2019","https://papers.nips.cc/paper_files/paper/2019/file/65a99bb7a3115fdede20da98b08a370f-Paper.pdf"
"Are sample means in multi-armed bandits positively or negatively biased?","Jaehyeok Shin, Aaditya Ramdas, Alessandro Rinaldo","2019","https://papers.nips.cc/paper_files/paper/2019/file/65b1e92c585fd4c2159d5f33b5030ff2-Paper.pdf"
"The Landscape of Non-convex Empirical Risk with Degenerate Population Risk","Shuang Li, Gongguo Tang, Michael B. Wakin","2019","https://papers.nips.cc/paper_files/paper/2019/file/65fc52ed8f88c81323a418ca94cec2ed-Paper.pdf"
"Hybrid 8-bit Floating Point (HFP8) Training and Inference for Deep Neural Networks","Xiao Sun, Jungwook Choi, Chia-Yu Chen, Naigang Wang, Swagath Venkataramani, Vijayalakshmi (Viji) Srinivasan, Xiaodong Cui, Wei Zhang, Kailash Gopalakrishnan","2019","https://papers.nips.cc/paper_files/paper/2019/file/65fc9fb4897a89789352e211ca2d398f-Paper.pdf"
"Are deep ResNets provably better than linear predictors?","Chulhee Yun, Suvrit Sra, Ali Jadbabaie","2019","https://papers.nips.cc/paper_files/paper/2019/file/661c1c090ff5831a647202397c61d73c-Paper.pdf"
"E2-Train: Training State-of-the-art CNNs with Over 80% Energy Savings","Yue Wang, Ziyu Jiang, Xiaohan Chen, Pengfei Xu, Yang Zhao, Yingyan Lin, Zhangyang Wang","2019","https://papers.nips.cc/paper_files/paper/2019/file/663772ea088360f95bac3dc7ffb841be-Paper.pdf"
"Graph Neural Tangent Kernel: Fusing Graph Neural Networks with Graph Kernels","Simon S. Du, Kangcheng Hou, Russ R. Salakhutdinov, Barnabas Poczos, Ruosong Wang, Keyulu Xu","2019","https://papers.nips.cc/paper_files/paper/2019/file/663fd3c5144fd10bd5ca6611a9a5b92d-Paper.pdf"
"Privacy-Preserving Q-Learning with Functional Noise in Continuous Spaces","Baoxiang Wang, Nidhi Hegde","2019","https://papers.nips.cc/paper_files/paper/2019/file/6646b06b90bd13dabc11ddba01270d23-Paper.pdf"
"Learning Data Manipulation for Augmentation and Weighting","Zhiting Hu, Bowen Tan, Russ R. Salakhutdinov, Tom M. Mitchell, Eric P. Xing","2019","https://papers.nips.cc/paper_files/paper/2019/file/671f0311e2754fcdd37f70a8550379bc-Paper.pdf"
"Hyperparameter Learning via Distributional Transfer","Ho Chung Law, Peilin Zhao, Leung Sing Chan, Junzhou Huang, Dino Sejdinovic","2019","https://papers.nips.cc/paper_files/paper/2019/file/6754e06e46dfa419d5afe3c9781cecad-Paper.pdf"
"Levenshtein Transformer","Jiatao Gu, Changhan Wang, Junbo Zhao","2019","https://papers.nips.cc/paper_files/paper/2019/file/675f9820626f5bc0afb47b57890b466e-Paper.pdf"
"Learning Perceptual Inference by Contrasting","Chi Zhang, Baoxiong Jia, Feng Gao, Yixin Zhu, HongJing Lu, Song-Chun Zhu","2019","https://papers.nips.cc/paper_files/paper/2019/file/6766aa2750c19aad2fa1b32f36ed4aee-Paper.pdf"
"Enhancing the Locality and Breaking the Memory Bottleneck of Transformer on Time Series Forecasting","Shiyang Li, Xiaoyong Jin, Yao Xuan, Xiyou Zhou, Wenhu Chen, Yu-Xiang Wang, Xifeng Yan","2019","https://papers.nips.cc/paper_files/paper/2019/file/6775a0635c302542da2c32aa19d86be0-Paper.pdf"
"Multi-View Reinforcement Learning","Minne Li, Lisheng Wu, Jun WANG, Haitham Bou Ammar","2019","https://papers.nips.cc/paper_files/paper/2019/file/677e09724f0e2df9b6c000b75b5da10d-Paper.pdf"
"Updates of Equilibrium Prop Match Gradients of Backprop Through Time in an RNN with Static Input","Maxence Ernoult, Julie Grollier, Damien Querlioz, Yoshua Bengio, Benjamin Scellier","2019","https://papers.nips.cc/paper_files/paper/2019/file/67974233917cea0e42a49a2fb7eb4cf4-Paper.pdf"
"Toward a Characterization of Loss Functions for Distribution Learning","Nika Haghtalab, Cameron Musco, Bo Waggoner","2019","https://papers.nips.cc/paper_files/paper/2019/file/679d8bbd776e0bbf3b044306c5be94ae-Paper.pdf"
"Can SGD Learn Recurrent Neural Networks with Provable Generalization?","Zeyuan Allen-Zhu, Yuanzhi Li","2019","https://papers.nips.cc/paper_files/paper/2019/file/67fe0f66449e31fdafdc3505c37d6acb-Paper.pdf"
"Image Captioning: Transforming Objects into Words","Simao Herdade, Armin Kappeler, Kofi Boakye, Joao Soares","2019","https://papers.nips.cc/paper_files/paper/2019/file/680390c55bbd9ce416d1d69a9ab4760d-Paper.pdf"
"MelGAN: Generative Adversarial Networks for Conditional Waveform Synthesis","Kundan Kumar, Rithesh Kumar, Thibault de Boissiere, Lucas Gestin, Wei Zhen Teoh, Jose Sotelo, Alexandre de Brébisson, Yoshua Bengio, Aaron C. Courville","2019","https://papers.nips.cc/paper_files/paper/2019/file/6804c9bca0a615bdb9374d00a9fcba59-Paper.pdf"
"Deliberative Explanations: visualizing network insecurities","Pei Wang, Nuno Nvasconcelos","2019","https://papers.nips.cc/paper_files/paper/2019/file/68053af2923e00204c3ca7c6a3150cf7-Paper.pdf"
"Uncoupled Regression from Pairwise Comparison Data","Liyuan Xu, Junya Honda, Gang Niu, Masashi Sugiyama","2019","https://papers.nips.cc/paper_files/paper/2019/file/6832a7b24bc06775d02b7406880b93fc-Paper.pdf"
"No-Regret Learning in Unknown Games with Correlated Payoffs","Pier Giuseppe Sessa, Ilija Bogunovic, Maryam Kamgarpour, Andreas Krause","2019","https://papers.nips.cc/paper_files/paper/2019/file/685217557383cd194b4f10ae4b39eebf-Paper.pdf"
"Pareto Multi-Task Learning","Xi Lin, Hui-Ling Zhen, Zhenhua Li, Qing-Fu Zhang, Sam Kwong","2019","https://papers.nips.cc/paper_files/paper/2019/file/685bfde03eb646c27ed565881917c71c-Paper.pdf"
"Semantic Conditioned Dynamic Modulation for Temporal Sentence Grounding in Videos","Yitian Yuan, Lin Ma, Jingwen Wang, Wei Liu, Wenwu Zhu","2019","https://papers.nips.cc/paper_files/paper/2019/file/6883966fd8f918a4aa29be29d2c386fb-Paper.pdf"
"Structured Variational Inference in Continuous Cox Process Models","Virginia Aglietti, Edwin V. Bonilla, Theodoros Damoulas, Sally Cripps","2019","https://papers.nips.cc/paper_files/paper/2019/file/688f3fe72241429902623b790f15a774-Paper.pdf"
"Channel Gating Neural Networks","Weizhe Hua, Yuan Zhou, Christopher M. De Sa, Zhiru Zhang, G. Edward Suh","2019","https://papers.nips.cc/paper_files/paper/2019/file/68b1fbe7f16e4ae3024973f12f3cb313-Paper.pdf"
"Rethinking Generative Mode Coverage: A Pointwise Guaranteed Approach","Peilin Zhong, Yuchen Mo, Chang Xiao, Pengyu Chen, Changxi Zheng","2019","https://papers.nips.cc/paper_files/paper/2019/file/68d13cf26c4b4f4f932e3eff990093ba-Paper.pdf"
"Differentially Private Algorithms for Learning Mixtures of Separated Gaussians","Gautam Kamath, Or Sheffet, Vikrant Singhal, Jonathan Ullman","2019","https://papers.nips.cc/paper_files/paper/2019/file/68d30a9594728bc39aa24be94b319d21-Paper.pdf"
"A Domain Agnostic Measure for Monitoring and Evaluating GANs","Paulina Grnarova, Kfir Y. Levy, Aurelien Lucchi, Nathanael Perraudin, Ian Goodfellow, Thomas Hofmann, Andreas Krause","2019","https://papers.nips.cc/paper_files/paper/2019/file/692baebec3bb4b53d7ebc3b9fabac31b-Paper.pdf"
"Enabling hyperparameter optimization in sequential autoencoders for spiking neural data","Mohammad Reza Keshtkaran, Chethan Pandarinath","2019","https://papers.nips.cc/paper_files/paper/2019/file/6948bd44c91acd2b54ecdd1b132f10fb-Paper.pdf"
"Grid Saliency for Context Explanations of Semantic Segmentation","Lukas Hoyer, Mauricio Munoz, Prateek Katiyar, Anna Khoreva, Volker Fischer","2019","https://papers.nips.cc/paper_files/paper/2019/file/6950aa02ae8613af620668146dd11840-Paper.pdf"
